bikes,year,month,day,hourfrom,dayofyear
60,2020,2,14,10,45
82,2020,2,14,11,45
103,2020,2,14,12,45
96,2020,2,14,13,45
77,2020,2,14,14,45
85,2020,2,14,15,45
129,2020,2,14,16,45
166,2020,2,14,17,45
107,2020,2,14,18,45
67,2020,2,14,19,45
44,2020,2,14,20,45
29,2020,2,14,21,45
31,2020,2,14,22,45
21,2020,2,14,23,45
12,2020,2,15,0,46
12,2020,2,15,1,46
13,2020,2,15,2,46
17,2020,2,15,3,46
5,2020,2,15,4,46
5,2020,2,15,5,46
21,2020,2,15,6,46
17,2020,2,15,7,46
26,2020,2,15,8,46
33,2020,2,15,9,46
45,2020,2,15,10,46
45,2020,2,15,11,46
49,2020,2,15,12,46
78,2020,2,15,13,46
74,2020,2,15,14,46
51,2020,2,15,15,46
74,2020,2,15,16,46
62,2020,2,15,17,46
66,2020,2,15,18,46
39,2020,2,15,19,46
30,2020,2,15,20,46
143,2020,2,15,21,46
43,2020,2,15,22,46
33,2020,2,15,23,46
13,2020,2,16,0,47
4,2020,2,16,1,47
5,2020,2,16,2,47
7,2020,2,16,3,47
7,2020,2,16,4,47
2,2020,2,16,5,47
13,2020,2,16,6,47
14,2020,2,16,7,47
16,2020,2,16,8,47
27,2020,2,16,9,47
34,2020,2,16,10,47
30,2020,2,16,11,47
62,2020,2,16,12,47
54,2020,2,16,13,47
63,2020,2,16,14,47
54,2020,2,16,15,47
61,2020,2,16,16,47
82,2020,2,16,17,47
45,2020,2,16,18,47
20,2020,2,16,19,47
29,2020,2,16,20,47
25,2020,2,16,21,47
12,2020,2,16,22,47
5,2020,2,16,23,47
2,2020,2,17,0,48
0,2020,2,17,1,48
0,2020,2,17,2,48
3,2020,2,17,3,48
3,2020,2,17,4,48
15,2020,2,17,5,48
98,2020,2,17,6,48
272,2020,2,17,7,48
203,2020,2,17,8,48
86,2020,2,17,9,48
66,2020,2,17,10,48
57,2020,2,17,11,48
67,2020,2,17,12,48
66,2020,2,17,13,48
56,2020,2,17,14,48
83,2020,2,17,15,48
153,2020,2,17,16,48
175,2020,2,17,17,48
186,2020,2,17,18,48
81,2020,2,17,19,48
47,2020,2,17,20,48
29,2020,2,17,21,48
20,2020,2,17,22,48
9,2020,2,17,23,48
3,2020,2,18,0,49
1,2020,2,18,1,49
1,2020,2,18,2,49
0,2020,2,18,3,49
5,2020,2,18,4,49
27,2020,2,18,5,49
90,2020,2,18,6,49
309,2020,2,18,7,49
296,2020,2,18,8,49
95,2020,2,18,9,49
93,2020,2,18,10,49
101,2020,2,18,11,49
122,2020,2,18,12,49
113,2020,2,18,13,49
96,2020,2,18,14,49
108,2020,2,18,15,49
180,2020,2,18,16,49
216,2020,2,18,17,49
155,2020,2,18,18,49
90,2020,2,18,19,49
63,2020,2,18,20,49
45,2020,2,18,21,49
39,2020,2,18,22,49
4,2020,2,18,23,49
2,2020,2,19,0,50
2,2020,2,19,1,50
1,2020,2,19,2,50
4,2020,2,19,3,50
7,2020,2,19,4,50
13,2020,2,19,5,50
100,2020,2,19,6,50
219,2020,2,19,7,50
208,2020,2,19,8,50
92,2020,2,19,9,50
83,2020,2,19,10,50
89,2020,2,19,11,50
101,2020,2,19,12,50
136,2020,2,19,13,50
102,2020,2,19,14,50
112,2020,2,19,15,50
147,2020,2,19,16,50
198,2020,2,19,17,50
185,2020,2,19,18,50
90,2020,2,19,19,50
60,2020,2,19,20,50
30,2020,2,19,21,50
36,2020,2,19,22,50
16,2020,2,19,23,50
7,2020,2,20,0,51
1,2020,2,20,1,51
2,2020,2,20,2,51
1,2020,2,20,3,51
1,2020,2,20,4,51
26,2020,2,20,5,51
98,2020,2,20,6,51
269,2020,2,20,7,51
251,2020,2,20,8,51
116,2020,2,20,9,51
57,2020,2,20,10,51
96,2020,2,20,11,51
104,2020,2,20,12,51
109,2020,2,20,13,51
89,2020,2,20,14,51
135,2020,2,20,15,51
136,2020,2,20,16,51
207,2020,2,20,17,51
165,2020,2,20,18,51
106,2020,2,20,19,51
72,2020,2,20,20,51
43,2020,2,20,21,51
62,2020,2,20,22,51
29,2020,2,20,23,51
10,2020,2,21,0,52
9,2020,2,21,1,52
2,2020,2,21,2,52
0,2020,2,21,3,52
5,2020,2,21,4,52
22,2020,2,21,5,52
88,2020,2,21,6,52
212,2020,2,21,7,52
235,2020,2,21,8,52
89,2020,2,21,9,52
93,2020,2,21,10,52
82,2020,2,21,11,52
108,2020,2,21,12,52
107,2020,2,21,13,52
92,2020,2,21,14,52
118,2020,2,21,15,52
163,2020,2,21,16,52
169,2020,2,21,17,52
111,2020,2,21,18,52
75,2020,2,21,19,52
37,2020,2,21,20,52
19,2020,2,21,21,52
30,2020,2,21,22,52
15,2020,2,21,23,52
4,2020,2,22,0,53
6,2020,2,22,1,53
7,2020,2,22,2,53
2,2020,2,22,3,53
5,2020,2,22,4,53
9,2020,2,22,5,53
13,2020,2,22,6,53
15,2020,2,22,7,53
32,2020,2,22,8,53
45,2020,2,22,9,53
76,2020,2,22,10,53
51,2020,2,22,11,53
59,2020,2,22,12,53
73,2020,2,22,13,53
48,2020,2,22,14,53
49,2020,2,22,15,53
56,2020,2,22,16,53
67,2020,2,22,17,53
47,2020,2,22,18,53
41,2020,2,22,19,53
19,2020,2,22,20,53
18,2020,2,22,21,53
19,2020,2,22,22,53
9,2020,2,22,23,53
26,2020,2,23,0,54
21,2020,2,23,1,54
27,2020,2,23,2,54
16,2020,2,23,3,54
16,2020,2,23,4,54
13,2020,2,23,5,54
28,2020,2,23,6,54
29,2020,2,23,7,54
40,2020,2,23,8,54
67,2020,2,23,9,54
86,2020,2,23,10,54
81,2020,2,23,11,54
171,2020,2,23,12,54
148,2020,2,23,13,54
127,2020,2,23,14,54
146,2020,2,23,15,54
129,2020,2,23,16,54
200,2020,2,23,17,54
505,2020,2,23,18,54
85,2020,2,23,19,54
91,2020,2,23,20,54
55,2020,2,23,21,54
35,2020,2,23,22,54
10,2020,2,23,23,54
1,2020,2,24,0,55
1,2020,2,24,1,55
3,2020,2,24,2,55
0,2020,2,24,3,55
5,2020,2,24,4,55
30,2020,2,24,5,55
91,2020,2,24,6,55
189,2020,2,24,7,55
180,2020,2,24,8,55
95,2020,2,24,9,55
75,2020,2,24,10,55
73,2020,2,24,11,55
73,2020,2,24,12,55
98,2020,2,24,13,55
62,2020,2,24,14,55
74,2020,2,24,15,55
124,2020,2,24,16,55
202,2020,2,24,17,55
128,2020,2,24,18,55
80,2020,2,24,19,55
37,2020,2,24,20,55
27,2020,2,24,21,55
21,2020,2,24,22,55
7,2020,2,24,23,55
10,2020,2,25,0,56
1,2020,2,25,1,56
0,2020,2,25,2,56
0,2020,2,25,3,56
4,2020,2,25,4,56
21,2020,2,25,5,56
87,2020,2,25,6,56
175,2020,2,25,7,56
167,2020,2,25,8,56
83,2020,2,25,9,56
52,2020,2,25,10,56
61,2020,2,25,11,56
58,2020,2,25,12,56
64,2020,2,25,13,56
47,2020,2,25,14,56
48,2020,2,25,15,56
100,2020,2,25,16,56
159,2020,2,25,17,56
105,2020,2,25,18,56
58,2020,2,25,19,56
46,2020,2,25,20,56
17,2020,2,25,21,56
30,2020,2,25,22,56
7,2020,2,25,23,56
4,2020,2,26,0,57
3,2020,2,26,1,57
1,2020,2,26,2,57
0,2020,2,26,3,57
1,2020,2,26,4,57
14,2020,2,26,5,57
74,2020,2,26,6,57
171,2020,2,26,7,57
135,2020,2,26,8,57
52,2020,2,26,9,57
66,2020,2,26,10,57
56,2020,2,26,11,57
64,2020,2,26,12,57
74,2020,2,26,13,57
49,2020,2,26,14,57
59,2020,2,26,15,57
85,2020,2,26,16,57
131,2020,2,26,17,57
88,2020,2,26,18,57
63,2020,2,26,19,57
27,2020,2,26,20,57
18,2020,2,26,21,57
27,2020,2,26,22,57
9,2020,2,26,23,57
5,2020,2,27,0,58
1,2020,2,27,1,58
2,2020,2,27,2,58
1,2020,2,27,3,58
4,2020,2,27,4,58
20,2020,2,27,5,58
66,2020,2,27,6,58
172,2020,2,27,7,58
168,2020,2,27,8,58
100,2020,2,27,9,58
70,2020,2,27,10,58
59,2020,2,27,11,58
67,2020,2,27,12,58
65,2020,2,27,13,58
58,2020,2,27,14,58
51,2020,2,27,15,58
101,2020,2,27,16,58
128,2020,2,27,17,58
88,2020,2,27,18,58
57,2020,2,27,19,58
48,2020,2,27,20,58
91,2020,2,27,21,58
27,2020,2,27,22,58
15,2020,2,27,23,58
11,2020,2,28,0,59
5,2020,2,28,1,59
2,2020,2,28,2,59
2,2020,2,28,3,59
3,2020,2,28,4,59
17,2020,2,28,5,59
71,2020,2,28,6,59
149,2020,2,28,7,59
137,2020,2,28,8,59
83,2020,2,28,9,59
47,2020,2,28,10,59
71,2020,2,28,11,59
90,2020,2,28,12,59
91,2020,2,28,13,59
86,2020,2,28,14,59
85,2020,2,28,15,59
111,2020,2,28,16,59
117,2020,2,28,17,59
82,2020,2,28,18,59
54,2020,2,28,19,59
33,2020,2,28,20,59
18,2020,2,28,21,59
22,2020,2,28,22,59
12,2020,2,28,23,59
7,2020,2,29,0,60
14,2020,2,29,1,60
11,2020,2,29,2,60
13,2020,2,29,3,60
2,2020,2,29,4,60
11,2020,2,29,5,60
12,2020,2,29,6,60
12,2020,2,29,7,60
28,2020,2,29,8,60
29,2020,2,29,9,60
27,2020,2,29,10,60
34,2020,2,29,11,60
62,2020,2,29,12,60
52,2020,2,29,13,60
48,2020,2,29,14,60
43,2020,2,29,15,60
32,2020,2,29,16,60
27,2020,2,29,17,60
30,2020,2,29,18,60
11,2020,2,29,19,60
10,2020,2,29,20,60
5,2020,2,29,21,60
4,2020,2,29,22,60
5,2020,2,29,23,60
5,2020,3,1,0,61
4,2020,3,1,1,61
3,2020,3,1,2,61
10,2020,3,1,3,61
6,2020,3,1,4,61
11,2020,3,1,5,61
10,2020,3,1,6,61
12,2020,3,1,7,61
5,2020,3,1,8,61
24,2020,3,1,9,61
39,2020,3,1,10,61
35,2020,3,1,11,61
31,2020,3,1,12,61
52,2020,3,1,13,61
48,2020,3,1,14,61
35,2020,3,1,15,61
64,2020,3,1,16,61
56,2020,3,1,17,61
22,2020,3,1,18,61
19,2020,3,1,19,61
28,2020,3,1,20,61
10,2020,3,1,21,61
11,2020,3,1,22,61
7,2020,3,1,23,61
6,2020,3,2,0,62
2,2020,3,2,1,62
7,2020,3,2,2,62
9,2020,3,2,3,62
5,2020,3,2,4,62
14,2020,3,2,5,62
56,2020,3,2,6,62
77,2020,3,2,7,62
78,2020,3,2,8,62
32,2020,3,2,9,62
29,2020,3,2,10,62
49,2020,3,2,11,62
55,2020,3,2,12,62
49,2020,3,2,13,62
37,2020,3,2,14,62
37,2020,3,2,15,62
50,2020,3,2,16,62
59,2020,3,2,17,62
52,2020,3,2,18,62
31,2020,3,2,19,62
12,2020,3,2,20,62
13,2020,3,2,21,62
13,2020,3,2,22,62
7,2020,3,2,23,62
2,2020,3,3,0,63
0,2020,3,3,1,63
2,2020,3,3,2,63
1,2020,3,3,3,63
5,2020,3,3,4,63
17,2020,3,3,5,63
90,2020,3,3,6,63
165,2020,3,3,7,63
124,2020,3,3,8,63
86,2020,3,3,9,63
39,2020,3,3,10,63
50,2020,3,3,11,63
79,2020,3,3,12,63
67,2020,3,3,13,63
72,2020,3,3,14,63
66,2020,3,3,15,63
110,2020,3,3,16,63
135,2020,3,3,17,63
97,2020,3,3,18,63
63,2020,3,3,19,63
45,2020,3,3,20,63
26,2020,3,3,21,63
21,2020,3,3,22,63
7,2020,3,3,23,63
13,2020,3,4,0,64
3,2020,3,4,1,64
3,2020,3,4,2,64
2,2020,3,4,3,64
4,2020,3,4,4,64
15,2020,3,4,5,64
65,2020,3,4,6,64
160,2020,3,4,7,64
135,2020,3,4,8,64
63,2020,3,4,9,64
50,2020,3,4,10,64
51,2020,3,4,11,64
82,2020,3,4,12,64
74,2020,3,4,13,64
64,2020,3,4,14,64
77,2020,3,4,15,64
83,2020,3,4,16,64
135,2020,3,4,17,64
96,2020,3,4,18,64
51,2020,3,4,19,64
21,2020,3,4,20,64
20,2020,3,4,21,64
18,2020,3,4,22,64
7,2020,3,4,23,64
4,2020,3,5,0,65
2,2020,3,5,1,65
3,2020,3,5,2,65
0,2020,3,5,3,65
4,2020,3,5,4,65
21,2020,3,5,5,65
66,2020,3,5,6,65
138,2020,3,5,7,65
118,2020,3,5,8,65
51,2020,3,5,9,65
24,2020,3,5,10,65
36,2020,3,5,11,65
27,2020,3,5,12,65
29,2020,3,5,13,65
17,2020,3,5,14,65
31,2020,3,5,15,65
48,2020,3,5,16,65
110,2020,3,5,17,65
81,2020,3,5,18,65
27,2020,3,5,19,65
30,2020,3,5,20,65
16,2020,3,5,21,65
20,2020,3,5,22,65
10,2020,3,5,23,65
3,2020,3,6,0,66
5,2020,3,6,1,66
3,2020,3,6,2,66
0,2020,3,6,3,66
5,2020,3,6,4,66
13,2020,3,6,5,66
58,2020,3,6,6,66
118,2020,3,6,7,66
97,2020,3,6,8,66
51,2020,3,6,9,66
33,2020,3,6,10,66
35,2020,3,6,11,66
54,2020,3,6,12,66
64,2020,3,6,13,66
61,2020,3,6,14,66
62,2020,3,6,15,66
81,2020,3,6,16,66
103,2020,3,6,17,66
80,2020,3,6,18,66
50,2020,3,6,19,66
30,2020,3,6,20,66
26,2020,3,6,21,66
14,2020,3,6,22,66
10,2020,3,6,23,66
7,2020,3,7,0,67
4,2020,3,7,1,67
5,2020,3,7,2,67
3,2020,3,7,3,67
12,2020,3,7,4,67
11,2020,3,7,5,67
18,2020,3,7,6,67
7,2020,3,7,7,67
20,2020,3,7,8,67
43,2020,3,7,9,67
45,2020,3,7,10,67
54,2020,3,7,11,67
45,2020,3,7,12,67
57,2020,3,7,13,67
52,2020,3,7,14,67
58,2020,3,7,15,67
57,2020,3,7,16,67
43,2020,3,7,17,67
58,2020,3,7,18,67
21,2020,3,7,19,67
15,2020,3,7,20,67
11,2020,3,7,21,67
13,2020,3,7,22,67
5,2020,3,7,23,67
10,2020,3,8,0,68
4,2020,3,8,1,68
6,2020,3,8,2,68
1,2020,3,8,3,68
3,2020,3,8,4,68
1,2020,3,8,5,68
9,2020,3,8,6,68
12,2020,3,8,7,68
12,2020,3,8,8,68
24,2020,3,8,9,68
40,2020,3,8,10,68
43,2020,3,8,11,68
45,2020,3,8,12,68
64,2020,3,8,13,68
59,2020,3,8,14,68
49,2020,3,8,15,68
57,2020,3,8,16,68
51,2020,3,8,17,68
33,2020,3,8,18,68
21,2020,3,8,19,68
12,2020,3,8,20,68
17,2020,3,8,21,68
7,2020,3,8,22,68
5,2020,3,8,23,68
1,2020,3,9,0,69
0,2020,3,9,1,69
0,2020,3,9,2,69
1,2020,3,9,3,69
2,2020,3,9,4,69
20,2020,3,9,5,69
94,2020,3,9,6,69
265,2020,3,9,7,69
216,2020,3,9,8,69
92,2020,3,9,9,69
54,2020,3,9,10,69
78,2020,3,9,11,69
117,2020,3,9,12,69
96,2020,3,9,13,69
72,2020,3,9,14,69
106,2020,3,9,15,69
163,2020,3,9,16,69
202,2020,3,9,17,69
169,2020,3,9,18,69
82,2020,3,9,19,69
50,2020,3,9,20,69
27,2020,3,9,21,69
21,2020,3,9,22,69
4,2020,3,9,23,69
3,2020,3,10,0,70
0,2020,3,10,1,70
2,2020,3,10,2,70
2,2020,3,10,3,70
4,2020,3,10,4,70
31,2020,3,10,5,70
82,2020,3,10,6,70
244,2020,3,10,7,70
230,2020,3,10,8,70
75,2020,3,10,9,70
57,2020,3,10,10,70
72,2020,3,10,11,70
68,2020,3,10,12,70
75,2020,3,10,13,70
51,2020,3,10,14,70
67,2020,3,10,15,70
119,2020,3,10,16,70
169,2020,3,10,17,70
110,2020,3,10,18,70
60,2020,3,10,19,70
37,2020,3,10,20,70
18,2020,3,10,21,70
19,2020,3,10,22,70
6,2020,3,10,23,70
4,2020,3,11,0,71
2,2020,3,11,1,71
1,2020,3,11,2,71
2,2020,3,11,3,71
4,2020,3,11,4,71
29,2020,3,11,5,71
95,2020,3,11,6,71
299,2020,3,11,7,71
268,2020,3,11,8,71
92,2020,3,11,9,71
83,2020,3,11,10,71
87,2020,3,11,11,71
120,2020,3,11,12,71
156,2020,3,11,13,71
97,2020,3,11,14,71
116,2020,3,11,15,71
196,2020,3,11,16,71
217,2020,3,11,17,71
158,2020,3,11,18,71
101,2020,3,11,19,71
57,2020,3,11,20,71
31,2020,3,11,21,71
28,2020,3,11,22,71
10,2020,3,11,23,71
4,2020,3,12,0,72
4,2020,3,12,1,72
1,2020,3,12,2,72
4,2020,3,12,3,72
3,2020,3,12,4,72
22,2020,3,12,5,72
107,2020,3,12,6,72
262,2020,3,12,7,72
241,2020,3,12,8,72
94,2020,3,12,9,72
64,2020,3,12,10,72
85,2020,3,12,11,72
103,2020,3,12,12,72
121,2020,3,12,13,72
106,2020,3,12,14,72
120,2020,3,12,15,72
177,2020,3,12,16,72
204,2020,3,12,17,72
178,2020,3,12,18,72
81,2020,3,12,19,72
50,2020,3,12,20,72
37,2020,3,12,21,72
29,2020,3,12,22,72
7,2020,3,12,23,72
10,2020,3,13,0,73
10,2020,3,13,1,73
7,2020,3,13,2,73
1,2020,3,13,3,73
4,2020,3,13,4,73
17,2020,3,13,5,73
67,2020,3,13,6,73
224,2020,3,13,7,73
189,2020,3,13,8,73
101,2020,3,13,9,73
77,2020,3,13,10,73
83,2020,3,13,11,73
98,2020,3,13,12,73
120,2020,3,13,13,73
98,2020,3,13,14,73
111,2020,3,13,15,73
168,2020,3,13,16,73
159,2020,3,13,17,73
137,2020,3,13,18,73
88,2020,3,13,19,73
37,2020,3,13,20,73
28,2020,3,13,21,73
24,2020,3,13,22,73
18,2020,3,13,23,73
9,2020,3,14,0,74
5,2020,3,14,1,74
0,2020,3,14,2,74
3,2020,3,14,3,74
4,2020,3,14,4,74
9,2020,3,14,5,74
16,2020,3,14,6,74
20,2020,3,14,7,74
25,2020,3,14,8,74
29,2020,3,14,9,74
46,2020,3,14,10,74
47,2020,3,14,11,74
55,2020,3,14,12,74
70,2020,3,14,13,74
63,2020,3,14,14,74
51,2020,3,14,15,74
109,2020,3,14,16,74
58,2020,3,14,17,74
73,2020,3,14,18,74
31,2020,3,14,19,74
19,2020,3,14,20,74
18,2020,3,14,21,74
11,2020,3,14,22,74
17,2020,3,14,23,74
11,2020,3,15,0,75
4,2020,3,15,1,75
5,2020,3,15,2,75
2,2020,3,15,3,75
2,2020,3,15,4,75
5,2020,3,15,5,75
7,2020,3,15,6,75
11,2020,3,15,7,75
16,2020,3,15,8,75
22,2020,3,15,9,75
29,2020,3,15,10,75
34,2020,3,15,11,75
56,2020,3,15,12,75
48,2020,3,15,13,75
83,2020,3,15,14,75
62,2020,3,15,15,75
79,2020,3,15,16,75
86,2020,3,15,17,75
58,2020,3,15,18,75
26,2020,3,15,19,75
16,2020,3,15,20,75
16,2020,3,15,21,75
11,2020,3,15,22,75
2,2020,3,15,23,75
4,2020,3,16,0,76
2,2020,3,16,1,76
2,2020,3,16,2,76
3,2020,3,16,3,76
5,2020,3,16,4,76
24,2020,3,16,5,76
87,2020,3,16,6,76
263,2020,3,16,7,76
169,2020,3,16,8,76
68,2020,3,16,9,76
62,2020,3,16,10,76
76,2020,3,16,11,76
94,2020,3,16,12,76
110,2020,3,16,13,76
114,2020,3,16,14,76
102,2020,3,16,15,76
132,2020,3,16,16,76
181,2020,3,16,17,76
148,2020,3,16,18,76
81,2020,3,16,19,76
42,2020,3,16,20,76
19,2020,3,16,21,76
14,2020,3,16,22,76
7,2020,3,16,23,76
2,2020,3,17,0,77
3,2020,3,17,1,77
2,2020,3,17,2,77
0,2020,3,17,3,77
10,2020,3,17,4,77
16,2020,3,17,5,77
86,2020,3,17,6,77
239,2020,3,17,7,77
141,2020,3,17,8,77
52,2020,3,17,9,77
42,2020,3,17,10,77
48,2020,3,17,11,77
57,2020,3,17,12,77
76,2020,3,17,13,77
58,2020,3,17,14,77
59,2020,3,17,15,77
94,2020,3,17,16,77
143,2020,3,17,17,77
101,2020,3,17,18,77
40,2020,3,17,19,77
21,2020,3,17,20,77
20,2020,3,17,21,77
18,2020,3,17,22,77
10,2020,3,17,23,77
10,2020,3,18,0,78
2,2020,3,18,1,78
3,2020,3,18,2,78
0,2020,3,18,3,78
5,2020,3,18,4,78
19,2020,3,18,5,78
79,2020,3,18,6,78
202,2020,3,18,7,78
129,2020,3,18,8,78
48,2020,3,18,9,78
54,2020,3,18,10,78
51,2020,3,18,11,78
77,2020,3,18,12,78
88,2020,3,18,13,78
75,2020,3,18,14,78
75,2020,3,18,15,78
101,2020,3,18,16,78
150,2020,3,18,17,78
106,2020,3,18,18,78
62,2020,3,18,19,78
26,2020,3,18,20,78
16,2020,3,18,21,78
15,2020,3,18,22,78
10,2020,3,18,23,78
4,2020,3,19,0,79
0,2020,3,19,1,79
0,2020,3,19,2,79
2,2020,3,19,3,79
9,2020,3,19,4,79
21,2020,3,19,5,79
71,2020,3,19,6,79
184,2020,3,19,7,79
117,2020,3,19,8,79
46,2020,3,19,9,79
31,2020,3,19,10,79
47,2020,3,19,11,79
68,2020,3,19,12,79
78,2020,3,19,13,79
63,2020,3,19,14,79
70,2020,3,19,15,79
109,2020,3,19,16,79
118,2020,3,19,17,79
100,2020,3,19,18,79
49,2020,3,19,19,79
25,2020,3,19,20,79
22,2020,3,19,21,79
17,2020,3,19,22,79
11,2020,3,19,23,79
7,2020,3,20,0,80
1,2020,3,20,1,80
0,2020,3,20,2,80
3,2020,3,20,3,80
5,2020,3,20,4,80
17,2020,3,20,5,80
49,2020,3,20,6,80
159,2020,3,20,7,80
77,2020,3,20,8,80
35,2020,3,20,9,80
42,2020,3,20,10,80
61,2020,3,20,11,80
59,2020,3,20,12,80
73,2020,3,20,13,80
74,2020,3,20,14,80
74,2020,3,20,15,80
83,2020,3,20,16,80
95,2020,3,20,17,80
75,2020,3,20,18,80
41,2020,3,20,19,80
20,2020,3,20,20,80
18,2020,3,20,21,80
10,2020,3,20,22,80
11,2020,3,20,23,80
3,2020,3,21,0,81
4,2020,3,21,1,81
1,2020,3,21,2,81
2,2020,3,21,3,81
0,2020,3,21,4,81
5,2020,3,21,5,81
7,2020,3,21,6,81
2,2020,3,21,7,81
25,2020,3,21,8,81
25,2020,3,21,9,81
30,2020,3,21,10,81
25,2020,3,21,11,81
39,2020,3,21,12,81
40,2020,3,21,13,81
54,2020,3,21,14,81
33,2020,3,21,15,81
54,2020,3,21,16,81
30,2020,3,21,17,81
24,2020,3,21,18,81
7,2020,3,21,19,81
10,2020,3,21,20,81
11,2020,3,21,21,81
6,2020,3,21,22,81
2,2020,3,21,23,81
1,2020,3,22,0,82
1,2020,3,22,1,82
2,2020,3,22,2,82
2,2020,3,22,3,82
3,2020,3,22,4,82
0,2020,3,22,5,82
7,2020,3,22,6,82
4,2020,3,22,7,82
5,2020,3,22,8,82
14,2020,3,22,9,82
11,2020,3,22,10,82
27,2020,3,22,11,82
19,2020,3,22,12,82
31,2020,3,22,13,82
43,2020,3,22,14,82
62,2020,3,22,15,82
71,2020,3,22,16,82
56,2020,3,22,17,82
32,2020,3,22,18,82
15,2020,3,22,19,82
10,2020,3,22,20,82
15,2020,3,22,21,82
7,2020,3,22,22,82
2,2020,3,22,23,82
1,2020,3,23,0,83
2,2020,3,23,1,83
3,2020,3,23,2,83
2,2020,3,23,3,83
4,2020,3,23,4,83
16,2020,3,23,5,83
68,2020,3,23,6,83
136,2020,3,23,7,83
86,2020,3,23,8,83
35,2020,3,23,9,83
29,2020,3,23,10,83
33,2020,3,23,11,83
44,2020,3,23,12,83
66,2020,3,23,13,83
47,2020,3,23,14,83
66,2020,3,23,15,83
87,2020,3,23,16,83
98,2020,3,23,17,83
72,2020,3,23,18,83
32,2020,3,23,19,83
14,2020,3,23,20,83
12,2020,3,23,21,83
5,2020,3,23,22,83
5,2020,3,23,23,83
5,2020,3,24,0,84
2,2020,3,24,1,84
0,2020,3,24,2,84
1,2020,3,24,3,84
6,2020,3,24,4,84
13,2020,3,24,5,84
60,2020,3,24,6,84
119,2020,3,24,7,84
90,2020,3,24,8,84
33,2020,3,24,9,84
41,2020,3,24,10,84
34,2020,3,24,11,84
63,2020,3,24,12,84
56,2020,3,24,13,84
61,2020,3,24,14,84
63,2020,3,24,15,84
88,2020,3,24,16,84
95,2020,3,24,17,84
85,2020,3,24,18,84
46,2020,3,24,19,84
21,2020,3,24,20,84
16,2020,3,24,21,84
5,2020,3,24,22,84
2,2020,3,24,23,84
1,2020,3,25,0,85
0,2020,3,25,1,85
0,2020,3,25,2,85
3,2020,3,25,3,85
7,2020,3,25,4,85
9,2020,3,25,5,85
51,2020,3,25,6,85
111,2020,3,25,7,85
87,2020,3,25,8,85
48,2020,3,25,9,85
36,2020,3,25,10,85
48,2020,3,25,11,85
73,2020,3,25,12,85
64,2020,3,25,13,85
59,2020,3,25,14,85
64,2020,3,25,15,85
82,2020,3,25,16,85
98,2020,3,25,17,85
73,2020,3,25,18,85
37,2020,3,25,19,85
12,2020,3,25,20,85
7,2020,3,25,21,85
11,2020,3,25,22,85
2,2020,3,25,23,85
4,2020,3,26,0,86
1,2020,3,26,1,86
1,2020,3,26,2,86
2,2020,3,26,3,86
3,2020,3,26,4,86
14,2020,3,26,5,86
66,2020,3,26,6,86
108,2020,3,26,7,86
80,2020,3,26,8,86
35,2020,3,26,9,86
42,2020,3,26,10,86
47,2020,3,26,11,86
55,2020,3,26,12,86
71,2020,3,26,13,86
59,2020,3,26,14,86
60,2020,3,26,15,86
73,2020,3,26,16,86
91,2020,3,26,17,86
73,2020,3,26,18,86
44,2020,3,26,19,86
15,2020,3,26,20,86
10,2020,3,26,21,86
10,2020,3,26,22,86
5,2020,3,26,23,86
2,2020,3,27,0,87
0,2020,3,27,1,87
2,2020,3,27,2,87
1,2020,3,27,3,87
4,2020,3,27,4,87
17,2020,3,27,5,87
61,2020,3,27,6,87
105,2020,3,27,7,87
70,2020,3,27,8,87
33,2020,3,27,9,87
46,2020,3,27,10,87
30,2020,3,27,11,87
67,2020,3,27,12,87
70,2020,3,27,13,87
87,2020,3,27,14,87
63,2020,3,27,15,87
87,2020,3,27,16,87
94,2020,3,27,17,87
79,2020,3,27,18,87
45,2020,3,27,19,87
18,2020,3,27,20,87
20,2020,3,27,21,87
13,2020,3,27,22,87
3,2020,3,27,23,87
6,2020,3,28,0,88
1,2020,3,28,1,88
1,2020,3,28,2,88
2,2020,3,28,3,88
3,2020,3,28,4,88
4,2020,3,28,5,88
14,2020,3,28,6,88
10,2020,3,28,7,88
17,2020,3,28,8,88
19,2020,3,28,9,88
31,2020,3,28,10,88
35,2020,3,28,11,88
47,2020,3,28,12,88
44,2020,3,28,13,88
77,2020,3,28,14,88
101,2020,3,28,15,88
95,2020,3,28,16,88
91,2020,3,28,17,88
67,2020,3,28,18,88
40,2020,3,28,19,88
10,2020,3,28,20,88
12,2020,3,28,21,88
16,2020,3,28,22,88
5,2020,3,28,23,88
2,2020,3,29,0,89
1,2020,3,29,1,89
0,2020,3,29,2,89
2,2020,3,29,3,89
1,2020,3,29,4,89
2,2020,3,29,5,89
12,2020,3,29,6,89
4,2020,3,29,7,89
10,2020,3,29,8,89
9,2020,3,29,9,89
16,2020,3,29,10,89
27,2020,3,29,11,89
24,2020,3,29,12,89
29,2020,3,29,13,89
42,2020,3,29,14,89
26,2020,3,29,15,89
19,2020,3,29,16,89
12,2020,3,29,17,89
13,2020,3,29,18,89
7,2020,3,29,19,89
13,2020,3,29,20,89
7,2020,3,29,21,89
3,2020,3,29,22,89
2,2020,3,29,23,89
0,2020,3,30,0,90
1,2020,3,30,1,90
2,2020,3,30,2,90
1,2020,3,30,3,90
6,2020,3,30,4,90
